,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,Conversion Company,Conversion Country,Product,Conversion Region,Resource ID,Conversion Resource SubType,Resource Region,Resource Country,Resource Company,Conversion ID
272,1.6497,2.7211285714285713,4.506842857142857,4.922914285714286,4.922914285714286,4.922914285714286,4.922914285714286,4.922914285714286,4.922914285714286,4.922914285714286,4.922914285714286,Silverridge Mining,Indonesia,Lithium Carbonate,Europe,RES-1205,Petalite,Europe,Indonesia,Silverridge Mining,CNV-1068
273,0.0,0.0,0.6428571428571429,1.7142857142857142,3.2496428571428573,5.3925,5.891785714285715,5.891785714285715,5.891785714285715,5.891785714285715,5.891785714285715,Silverridge Mining,Indonesia,Lithium Carbonate,Europe,RES-1109,Petalite,Europe,Indonesia,Silverridge Mining,CNV-1087
274,3.927857142857143,3.927857142857143,3.927857142857143,3.927857142857143,3.927857142857143,3.927857142857143,3.927857142857143,3.927857142857143,3.927857142857143,3.927857142857143,3.927857142857143,Stonebridge Minerals,Germany,Lithium Carbonate,Germany,RES-1246,Petalite,Germany,Germany,Stonebridge Minerals,CNV-1053
275,0.0,0.0,1.7142857142857142,4.571428571428571,5.237142857142857,5.237142857142857,5.237142857142857,5.237142857142857,5.237142857142857,5.237142857142857,5.237142857142857,Stonebridge Minerals,Germany,Lithium Carbonate,Germany,RES-1248,Petalite,Germany,Germany,Stonebridge Minerals,CNV-1163
276,0.0,0.0,1.2857142857142858,3.4285714285714284,3.927857142857143,3.927857142857143,3.927857142857143,3.927857142857143,3.927857142857143,3.927857142857143,3.927857142857143,Stonebridge Minerals,Germany,Lithium Carbonate,Germany,RES-1208,Petalite,Germany,Germany,Stonebridge Minerals,CNV-1069
277,0.9595043928213836,0.9698120849470901,0.7050652473847521,0.8671596345927197,0.7676817813265113,0.6249004512957795,0.6249004512957796,0.6249004512957795,0.6249004512957795,0.6249004512957796,0.6249004512957795,Northstar Holdings,Germany,Lithium Hydroxide,Germany,RES-1165,Spodumene,Bolivia,Bolivia,Falcon Holdings,CNV-1236
278,0.0,0.0,0.04296708309277741,0.019126645984238997,0.05989139939140792,0.13359052342348723,0.13851373962069735,0.13308456331188173,0.13694333418129792,0.1578676788288382,0.16697188331303076,Northstar Holdings,Germany,Lithium Hydroxide,Germany,Spot Market Spod,Spodumene,Spot Market Spod,Spot Market Spod,Spot Market Spod,CNV-1236
279,1.3706587334530091,1.3853833437200873,1.007236067692503,1.2387994779895994,1.096688259037873,0.8927149304225422,0.8927149304225424,0.8927149304225422,0.8927149304225421,0.8927149304225422,0.8927149304225422,Northstar Holdings,Germany,Lithium Carbonate,Germany,RES-1165,Spodumene,Bolivia,Bolivia,Falcon Holdings,CNV-1155
280,0.0,0.0,0.06138154727539629,0.02732377997748428,0.08555914198772559,0.19084360489069607,0.1978767708867105,0.1901208047312596,0.1956333345447113,0.22552525546976884,0.23853126187575824,Northstar Holdings,Germany,Lithium Carbonate,Germany,Spot Market Spod,Spodumene,Spot Market Spod,Spot Market Spod,Spot Market Spod,CNV-1155
281,0.00014426468092337748,0.00014581447676245528,0.0,0.0,0.6903363988469982,1.0676870567853605,1.0676870567853605,1.0676870567853605,1.0676870567853605,1.0676870567853605,1.0676870567853605,Northstar Holdings,Germany,Lithium Hydroxide,Germany,RES-1165,Spodumene,Bolivia,Bolivia,Falcon Holdings,CNV-1027
282,0.0,0.0,0.0,0.0,0.05385722832490517,0.2282489514492725,0.23666061798050572,0.2273844824585865,0.2339774681154747,0.26972820554184357,0.28528338920340685,Northstar Holdings,Germany,Lithium Hydroxide,Germany,Spot Market Spod,Spodumene,Spot Market Spod,Spot Market Spod,Spot Market Spod,CNV-1027
283,0.2057214349967362,0.20793144386326118,0.15108541015387544,0.18581992169843992,0.164503238855681,0.13390723956338133,0.13390723956338133,0.13390723956338133,0.1339072395633813,0.13390723956338133,0.1339072395633813,Northstar Holdings,Germany,Lithium Carbonate,Germany,RES-1165,Spodumene,Bolivia,Bolivia,Falcon Holdings,CNV-1029
284,0.0,0.0,0.009207232091309444,0.004098566996622642,0.012833871298158838,0.028626540733604405,0.029681515633006573,0.028518120709688937,0.02934500018170669,0.033828788320465326,0.03577968928136373,Northstar Holdings,Germany,Lithium Carbonate,Germany,Spot Market Spod,Spodumene,Spot Market Spod,Spot Market Spod,Spot Market Spod,CNV-1029
285,0.0,0.4498271149304479,1.1995389731478614,1.3742218361125187,1.3742218361125187,0.0,0.0,0.0,0.0,0.0,0.0,Highland Resources,France,Lithium Hydroxide,Middle East & Africa,RES-1213,Spodumene,Bolivia,Bolivia,Cascade Corp,CNV-1239
286,0.0,0.0,0.0,1.1813855467870593,2.91343894078614,2.91343894078614,2.91343894078614,2.91343894078614,2.91343894078614,2.91343894078614,2.91343894078614,Highland Resources,France,Lithium Hydroxide,Middle East & Africa,RES-1101,Spodumene,Bolivia,Bolivia,Crescent Energy,CNV-1239
287,0.0,0.778503309503093,1.4654179943587633,1.678819489787258,1.678819489787258,1.678819489787258,1.678819489787258,1.678819489787258,1.678819489787258,1.678819489787258,1.678819489787258,Highland Resources,France,Lithium Hydroxide,Middle East & Africa,RES-1250,Spodumene,Middle East & Africa,Serbia,Cascade Materials,CNV-1239
288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Highland Resources,France,Lithium Hydroxide,Middle East & Africa,Spot Market Spod,Spodumene,Spot Market Spod,Spot Market Spod,Spot Market Spod,CNV-1239
289,0.8751666667142858,0.7083095238571427,0.7142857142857143,0.7142857142857143,0.2976190475714286,0.0,0.0,0.0,0.0,0.0,0.0,Horizon Industries,Germany,Lithium Hydroxide,Germany,RES-1085,Spodumene,Bolivia,Bolivia,Horizon Industries,CNV-1034
290,0.7736666667142859,4.810142857142857,5.213047618571429,7.46052381,7.147142857142858,7.143142857142856,7.143142857142856,7.143142857142856,7.143142857142856,7.143142857142856,7.143142857142856,Horizon Industries,Bolivia,Lithium Hydroxide,Bolivia,RES-1085,Spodumene,Bolivia,Bolivia,Horizon Industries,CNV-1026
291,0.0,0.0,0.0,0.0,3.0813148142857143,5.974409391428572,7.3869206342857145,7.147482142857143,7.143142857142856,7.143142857142856,7.143142857142856,Horizon Industries,Bolivia,Lithium Hydroxide,Bolivia,RES-1085,Spodumene,Bolivia,Bolivia,Horizon Industries,CNV-1182
292,8.077142857142857,8.857142857142858,10.285714285714286,11.571428571428571,11.857142857142858,12.714285714285714,12.714285714285714,12.714285714285714,13.428571428571429,14.0,15.428571428571429,Horizon Industries,Vietnam,Lithium Carbonate,Europe,RES-1121,Petalite,Europe,Vietnam,Horizon Industries,CNV-1141
293,0.0,0.0,0.0,0.0,0.0,0.0,3.7256666671428573,6.368095238571429,6.451238095714286,7.242238095714286,7.147285714285715,Horizon Industries,Ireland,Lithium Hydroxide,South America,RES-1085,Spodumene,Bolivia,Bolivia,Horizon Industries,CNV-1243
294,0.0,0.0,0.0,0.0,3.7256666671428573,4.455418367142857,2.288346938571429,3.120918367142857,3.4214659857142853,3.3698469385714285,2.218428571428572,Horizon Industries,Japan,Lithium Hydroxide,Middle East & Africa,RES-1085,Spodumene,Bolivia,Bolivia,Horizon Industries,CNV-1219
295,0.0,0.0,0.0,0.0,0.0,3.7755102042857147,7.346938775714285,7.346938775714285,7.346938775714285,7.346938775714285,8.496285714285714,Horizon Industries,Japan,Lithium Hydroxide,Middle East & Africa,RES-1047,Spodumene,Middle East & Africa,Japan,Horizon Industries,CNV-1219
296,0.0,0.0,1.5546666671428573,5.660571428571429,6.440285714285714,6.965238095714286,7.190047618571429,7.143142857142856,7.143142857142856,7.143142857142856,7.143142857142856,Horizon Industries,Germany,Lithium Hydroxide,Germany,RES-1007,Spodumene,Bolivia,Bolivia,Horizon Industries,CNV-1156
297,0.9783333332857141,2.8604047614285717,2.904771428571429,3.273838095714286,6.171114285714286,7.206047618571428,7.167357142857143,7.143142857142856,7.143142857142856,7.143142857142856,7.143142857142856,Horizon Industries,Germany,Lithium Hydroxide,Germany,RES-1007,Spodumene,Bolivia,Bolivia,Horizon Industries,CNV-1077
298,0.5627142857142856,0.6642857142857144,0.7124285714285714,1.054142857142857,1.0222857142857145,1.0212857142857144,0.9989999999999999,0.9884285714285713,0.9778571428571429,0.9662857142857142,0.9555714285714286,Horizon Industries,Japan,Lithium Carbonate,Middle East & Africa,RES-1025,Petalite,Middle East & Africa,Japan,Horizon Industries,CNV-1139
299,1.7666666671428572,2.0380952385714286,1.8142857142857143,2.12247619,0.0,0.37294047614285714,0.0,0.0,0.0,0.0,0.0,Horizon Industries,Germany,Lithium Carbonate,Germany,RES-1085,Spodumene,Bolivia,Bolivia,Horizon Industries,CNV-1112
300,0.0,0.0,0.0,1.9262857142857146,2.521008402857143,2.521008402857143,2.521008402857143,2.521008402857143,2.521008402857143,2.521008402857143,2.521008402857143,Horizon Industries,Germany,Lithium Carbonate,Germany,Spot Market Spod,Spodumene,Spot Market Spod,Spot Market Spod,Spot Market Spod,CNV-1112
301,0.0,1.042857142857143,1.042857142857143,0.9657142857142856,1.9549320728571427,4.19257493,4.69372374,4.622134454285714,4.622134454285714,4.622134454285714,4.622134454285714,Horizon Industries,Germany,Lithium Carbonate,Germany,RES-1007,Spodumene,Bolivia,Bolivia,Horizon Industries,CNV-1112
302,0.5,1.2339464285714286,1.0,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Horizon Industries,Germany,Lithium Hydroxide,Germany,RES-1085,Spodumene,Bolivia,Bolivia,Horizon Industries,CNV-1220
303,0.0,5.694625,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Horizon Industries,Germany,Lithium Hydroxide,Germany,RES-1007,Spodumene,Bolivia,Bolivia,Horizon Industries,CNV-1220
304,4.994166667142857,4.336547618571428,1.77755102,1.7673469385714287,2.4792516999999994,2.3673469385714285,2.3673469385714285,2.3673469385714285,2.3673469385714285,2.3673469385714285,2.3673469385714285,Horizon Industries,Germany,Lithium Hydroxide,Germany,RES-1085,Spodumene,Bolivia,Bolivia,Horizon Industries,CNV-1072
305,0.0,0.0,2.5510204085714285,3.0612244900000003,3.0612244900000003,3.0612244900000003,3.0612244900000003,3.0612244900000003,3.0612244900000003,3.0612244900000003,3.0612244900000003,Horizon Industries,Germany,Lithium Hydroxide,Germany,Spot Market Spod,Spodumene,Spot Market Spod,Spot Market Spod,Spot Market Spod,CNV-1072
